time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363650.093945,,,,,-1.1246,3.6957,9.0508,0.0232,-0.0670,-0.0003
1776363650.15112,,,,,-1.1186,3.7053,9.0604,0.0244,-0.0648,-0.0023
1776363650.151392,,,,,-1.0959,3.7113,9.0712,0.0263,-0.0597,-0.0021
1776363650.1542652,,,,,-1.0732,3.6670,9.0843,0.0293,-0.0580,-0.0053
1776363650.154668,,,,,-1.1246,3.6897,9.0700,0.0336,-0.0544,-0.0072
1776363650.154698,,,,,-1.1773,3.6574,9.0760,0.0386,-0.0525,-0.0096
1776363650.154848,,,,,-1.1629,3.6849,9.0879,0.0460,-0.0550,-0.0095
1776363650.242513,,,,,-1.1892,3.7089,9.0580,0.0521,-0.0564,-0.0090
1776363650.2427788,,,,,-1.2144,3.7543,9.0377,0.0551,-0.0597,-0.0078
1776363650.2428641,,,,,-1.1163,3.7280,9.0413,0.0570,-0.0634,-0.0073
1776363650.242917,,,,,-1.1402,3.7914,9.0449,0.0573,-0.0605,-0.0081
1776363650.243018,,,,,-1.1174,3.7256,9.0604,0.0567,-0.0522,-0.0064
1776363650.24307,,,,,-1.1450,3.7639,9.0293,0.0551,-0.0542,-0.0105
1776363650.2431328,,,,,-1.1629,3.7735,9.0365,0.0538,-0.0545,-0.0099
1776363650.245046,,,,,-1.1844,3.7878,9.0150,0.0519,-0.0570,-0.0107
1776363650.2452621,,,,,-1.1844,3.8154,9.0126,0.0496,-0.0599,-0.0101
1776363650.3015559,,,,,-1.1569,3.8201,9.0090,0.0409,-0.0564,-0.0087
1776363650.302055,,,,,-1.1617,3.7878,9.0006,0.0371,-0.0527,-0.0076
1776363650.302079,,,,,-1.1809,3.8130,9.0245,0.0334,-0.0518,-0.0075
1776363650.30211,,,,,-1.1450,3.8118,9.0317,0.0298,-0.0531,-0.0081
1776363650.302238,,,,,-1.1210,3.8189,9.0197,0.0252,-0.0524,-0.0092
1776363650.304105,,,,,-1.1438,3.7998,9.0365,0.0209,-0.0505,-0.0092
1776363650.3616052,,,,,-1.1904,3.8094,9.0185,0.0176,-0.0507,-0.0108
1776363650.3619351,,,,,-1.1665,3.8022,9.0281,0.0142,-0.0530,-0.0096
1776363650.36195,,,,,-1.1629,3.7699,9.0245,0.0128,-0.0568,-0.0099
1776363650.362039,,,,,-1.1832,3.7675,9.0221,0.0137,-0.0571,-0.0089
1776363650.36212,,,,,-1.1653,3.7591,9.0293,0.0130,-0.0586,-0.0090
